Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4
"L3727710", 12.47, 1,    7959.76,  -44.6,    1.1056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1136667", 12.47, 1,    8030.53,  -44.5,    1.1154, 2,    3851.95, -176.0,   0.53503, 3,    6881.01,   75.6,   0.95575, 0, 0, 0, 0
"196-29519", 12.47, 1,    8027.49,  -44.5,     1.115, 2,    3850.65, -176.0,   0.53485, 3,    6878.41,   75.6,   0.95539, 0, 0, 0, 0
"N1144666", 12.47, 3,    6701.63,   75.3,   0.93084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1125989", 12.47, 1,    7284.65,  -39.1,    1.0118, 2,    3680.81, -174.7,   0.51126, 3,    7316.19,   78.6,    1.0162, 0, 0, 0, 0
"L2898495", 12.47, 1,    7255.41,  -39.3,    1.0078, 2,    3669.47, -174.8,   0.50968, 3,    7294.57,   78.5,    1.0132, 0, 0, 0, 0
"L3179674", 12.47, 2,    1785.41, -174.7,   0.24799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"REGXFMR_190-7361", 12.47, 1,     7037.5,  -41.3,   0.97749, 2,    4421.47, -173.5,   0.61413, 3,    7058.24,   82.4,   0.98037, 0, 0, 0, 0
"M1069249", 12.47, 3,    6654.17,   74.6,   0.92425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2803194", 12.47, 3,    6653.71,   74.6,   0.92418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1186065", 12.47, 1,    7654.03,  -32.1,    1.0631, 2,    3334.56, -177.4,   0.46316, 3,    7877.78,   79.9,    1.0942, 0, 0, 0, 0
"M1186064", 12.47, 1,    7672.03,  -31.7,    1.0656, 2,    3239.44, -178.6,   0.44995, 3,       7920,   79.6,    1.1001, 0, 0, 0, 0
"D6231996-1_INT", 12.47, 2,    3816.72, -176.1,   0.53013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"E206614", 12.47, 2,     3816.7, -176.1,   0.53013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1209776", 12.47, 1,    7673.39,  -31.7,    1.0658, 2,    3232.36, -178.6,   0.44897, 3,    7923.05,   79.6,    1.1005, 0, 0, 0, 0
"M1209775", 12.47, 1,     7673.4,  -31.7,    1.0658, 2,    3232.31, -178.6,   0.44896, 3,    7922.94,   79.6,    1.1005, 0, 0, 0, 0
"L2804261", 12.47, 3,    7125.16,   81.5,   0.98967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3178980", 12.47, 3,       7125,   81.5,   0.98964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1047835", 12.47, 2,    3702.94, -176.5,   0.51433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1047836", 12.47, 2,    3702.63, -176.5,   0.51429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1125962", 12.47, 1,     7334.5,  -38.2,    1.0187, 2,    3688.72, -174.4,   0.51235, 3,    7367.12,   79.0,    1.0233, 0, 0, 0, 0
"L3123452", 12.47, 1,    7324.07,  -38.4,    1.0173, 2,    3686.81, -174.5,   0.51209, 3,    7356.16,   78.9,    1.0218, 0, 0, 0, 0
"P893610", 12.47, 2,     3993.8, -171.8,   0.55473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1108302", 12.47, 2,    3993.36, -171.8,   0.55467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"P829797", 12.47, 1,    7239.97,  -39.8,    1.0056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2841629", 12.47, 3,    7181.89,   82.2,   0.99755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3254218", 12.47, 1,    7275.31,  -42.2,    1.0105, 2,    4524.15, -174.6,   0.62839, 3,    7163.16,   81.4,   0.99494, 0, 0, 0, 0
"L3778577", 12.47, 3,    6704.23,   75.0,    0.9312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2820531", 12.47, 1,    7978.12,  -44.5,    1.1081, 2,    3830.99, -175.8,   0.53211, 3,     6810.1,   75.6,   0.94591, 0, 0, 0, 0
"L3626914", 12.47, 3,    7176.99,   82.1,   0.99687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2955077", 12.47, 1,    7436.49,  -36.6,    1.0329, 2,    3710.32, -174.0,   0.51535, 3,    7481.89,   79.8,    1.0392, 0, 0, 0, 0
"M1166374", 12.47, 1,    7519.02,  -34.9,    1.0444, 2,    3642.62, -174.5,   0.50595, 3,    7624.46,   80.1,     1.059, 0, 0, 0, 0
"N1139552", 12.47, 1,    7862.26,  -44.7,     1.092, 2,    3833.26, -175.6,   0.53243, 3,    6725.26,   75.7,   0.93412, 0, 0, 0, 0
"P827533", 12.47, 2,    4528.39, -174.6,   0.62898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1139538", 12.47, 2,       4528, -174.6,   0.62893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3160098", 12.47, 1,    7844.99,  -42.1,    1.0896, 2,    3866.46, -175.6,   0.53704, 3,    7209.23,   76.9,    1.0013, 0, 0, 0, 0
"M1089213", 12.47, 1,     7840.2,  -42.2,     1.089, 2,    3864.28, -175.6,   0.53674, 3,    7202.39,   76.9,    1.0004, 0, 0, 0, 0
"L2820590", 12.47, 3,    7249.26,   80.3,    1.0069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3104125", 12.47, 1,    7082.05,  -40.9,   0.98368, 2,    4356.27, -173.3,   0.60507, 3,    7083.83,   82.1,   0.98393, 0, 0, 0, 0
"Q14411", 12.47, 1,     7960.2,  -44.7,    1.1057, 2,    3758.82, -175.8,   0.52209, 3,       6703,   74.9,   0.93103, 0, 0, 0, 0
"L3118855", 12.47, 1,    7836.51,  -42.3,    1.0885, 2,    3862.69, -175.7,   0.53652, 3,    7197.32,   76.8,   0.99969, 0, 0, 0, 0
"L3231255", 12.47, 1,    7834.16,  -42.3,    1.0881, 2,    3861.72, -175.7,   0.53638, 3,     7194.2,   76.8,   0.99926, 0, 0, 0, 0
"D5861005-2_INT", 12.47, 1,    7429.54,  -36.7,    1.0319, 2,    3708.88, -174.0,   0.51515, 3,    7473.94,   79.7,    1.0381, 0, 0, 0, 0
"M1027071", 12.47, 3,    6682.17,   75.2,   0.92814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3235241", 12.47, 3,     6682.1,   75.2,   0.92813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2729409", 12.47, 2,    3767.49, -176.3,   0.52329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2841624", 12.47, 2,    3767.42, -176.3,   0.52328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3235254", 12.47, 1,    7968.96,  -44.8,    1.1069, 2,     3843.5, -176.0,   0.53385, 3,     6835.8,   75.6,   0.94948, 0, 0, 0, 0
"M1026855", 12.47, 1,    7962.26,  -44.8,    1.1059, 2,    3842.75, -176.0,   0.53375, 3,    6831.74,   75.6,   0.94891, 0, 0, 0, 0
"M1026851", 12.47, 1,    7929.14,  -45.0,    1.1013, 2,    3835.99, -176.1,   0.53281, 3,    6809.58,   75.5,   0.94583, 0, 0, 0, 0
"M1069466", 12.47, 1,    7962.76,  -44.7,     1.106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1069524", 12.47, 1,    7777.24,  -43.3,    1.0802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1027091", 12.47, 1,    7804.92,  -45.3,    1.0841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1027092", 12.47, 1,    7804.92,  -45.3,    1.0841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2766747", 12.47, 1,       7843,  -45.2,    1.0894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"P827560", 12.47, 1,    7829.46,  -44.8,    1.0875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2822877", 12.47, 1,    7957.01,  -44.7,    1.1052, 2,    3734.58, -175.8,   0.51872, 3,    6674.87,   74.8,   0.92712, 0, 0, 0, 0
"N1138598", 12.47, 1,    7957.22,  -44.7,    1.1052, 2,    3733.88, -175.8,   0.51863, 3,    6674.22,   74.7,   0.92703, 0, 0, 0, 0
"M1009715", 12.47, 1,    7850.06,  -45.2,    1.0904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1009705", 12.47, 1,    7848.26,  -45.2,    1.0901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3198347", 12.47, 3,    7660.49,   80.2,     1.064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1108489", 12.47, 1,    7228.25,  -40.1,     1.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1108492", 12.47, 1,    7228.21,  -40.1,     1.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3226771", 12.47, 1,    7834.38,  -44.8,    1.0882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3189190", 12.47, 1,    7834.12,  -44.8,    1.0881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2991918", 12.47, 2,    4371.74, -175.0,   0.60722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2954339", 12.47, 2,    4362.76, -175.0,   0.60598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3048200", 12.47, 2,    4362.34, -175.0,   0.60592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3160861", 12.47, 3,    7434.22,   79.4,    1.0326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1142098", 12.47, 1,    7239.94,  -39.8,    1.0056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1047795", 12.47, 2,     3719.8, -176.4,   0.51667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1047552", 12.47, 1,    8019.29,  -44.5,    1.1139, 2,    3847.59, -176.0,   0.53442, 3,    6871.47,   75.6,   0.95443, 0, 0, 0, 0
"L2804283", 12.47, 1,    7341.17,  -41.7,    1.0197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2916627", 12.47, 1,    7340.28,  -41.7,    1.0195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3029498", 12.47, 1,    7174.61,  -40.2,   0.99653, 2,     4229.3, -172.8,   0.58744, 3,    7135.01,   81.6,   0.99103, 0, 0, 0, 0
"M1047773", 12.47, 2,    3725.71, -176.4,   0.51749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2973152", 12.47, 2,    3723.89, -176.4,   0.51724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2822870", 12.47, 3,    6775.08,   75.6,   0.94104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1166369", 12.47, 1,    7519.96,  -34.8,    1.0445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2839305", 12.47, 1,    7519.61,  -34.8,    1.0445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2710508", 12.47, 2,    3702.19, -176.5,   0.51422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1026861", 12.47, 1,     7959.8,  -44.9,    1.1056, 2,    3842.48, -176.0,   0.53371, 3,    6830.25,   75.5,    0.9487, 0, 0, 0, 0
"M1026858", 12.47, 1,    7949.02,  -44.9,    1.1041, 2,    3841.27, -176.0,   0.53354, 3,     6823.7,   75.5,   0.94779, 0, 0, 0, 0
"L3082992", 12.47, 1,     7777.9,  -44.9,    1.0803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1010011", 12.47, 1,       7778,  -45.4,    1.0803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3214069", 12.47, 1,    7339.78,  -38.2,    1.0195, 2,    3689.77, -174.4,    0.5125, 3,    7372.87,   79.0,    1.0241, 0, 0, 0, 0
"M1026655", 12.47, 1,    7826.69,  -44.8,    1.0871, 2,    3832.89, -175.4,   0.53238, 3,    6681.63,   75.7,   0.92806, 0, 0, 0, 0
"N1141475", 12.47, 3,    6681.56,   75.7,   0.92805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3197643", 12.47, 2,    4412.69, -174.9,   0.61291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1026339", 12.47, 2,    4412.57, -174.9,    0.6129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1108268", 12.47, 2,    4651.18, -173.6,   0.64604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1069310", 12.47, 1,    7962.55,  -44.7,     1.106, 2,    3729.58, -175.7,   0.51803, 3,    6656.53,   74.6,   0.92458, 0, 0, 0, 0
"M1047423", 12.47, 1,    7784.01,  -44.9,    1.0812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1047420", 12.47, 1,    7783.02,  -44.9,     1.081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1069613", 12.47, 2,    3800.68, -176.2,    0.5279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1026823", 12.47, 1,    7917.72,  -45.0,    1.0998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2879087", 12.47, 1,    7917.66,  -45.0,    1.0997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"D5806920-1_INT", 12.47, 2,     3798.8, -176.0,   0.52764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1027039", 12.47, 1,     7819.2,  -45.3,    1.0861, 2,    3798.81, -176.0,   0.52765, 3,    6704.28,   75.3,   0.93121, 0, 0, 0, 0
"L3552667", 12.47, 3,    7429.73,   79.4,     1.032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1026890", 12.47, 1,    7932.02,  -45.0,    1.1017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2954357", 12.47, 1,    7931.84,  -45.0,    1.1017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1069438", 12.47, 1,       7961,  -44.7,    1.1058, 2,    3761.75, -175.8,    0.5225, 3,    6706.21,   75.0,   0.93148, 0, 0, 0, 0
"L2785530", 12.47, 1,    7828.77,  -44.8,    1.0874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2822868", 12.47, 1,    7828.28,  -44.8,    1.0873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1139264", 12.47, 1,    7962.73,  -44.7,     1.106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"P827523", 12.47, 3,     7178.4,   82.1,   0.99706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1027087", 12.47, 1,    7805.75,  -45.3,    1.0842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2726983", 12.47, 1,    7805.52,  -45.3,    1.0842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2821087", 12.47, 1,    7251.78,  -39.3,    1.0073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2673310", 12.47, 1,    7339.89,  -41.7,    1.0195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2936212", 12.47, 1,    7239.86,  -39.8,    1.0056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1142106", 12.47, 2,       3890, -175.2,   0.54031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2936213", 12.47, 2,    3889.94, -175.2,    0.5403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1027011", 12.47, 1,    7829.02,  -45.3,    1.0874, 2,    3799.63, -176.0,   0.52776, 3,    6714.62,   75.3,   0.93264, 0, 0, 0, 0
"M1209795", 12.47, 3,    7601.58,   82.7,    1.0558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2746587", 12.47, 3,    6763.86,   75.4,   0.93948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1147858", 12.47, 3,    6763.52,   75.4,   0.93944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1108378", 12.47, 1,    7257.73,  -39.3,    1.0081, 2,    3672.12, -174.8,   0.51005, 3,    7297.09,   78.5,    1.0135, 0, 0, 0, 0
"M1047809", 12.47, 2,     3712.2, -176.4,   0.51561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1026805", 12.47, 1,    7910.09,  -45.1,    1.0987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3120502", 12.47, 1,     7909.1,  -45.1,    1.0986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1069526", 12.47, 2,    3828.74, -176.1,    0.5318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2673331", 12.47, 2,    3828.66, -176.1,   0.53179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1108490", 12.47, 1,    7228.28,  -40.1,     1.004, 2,    3672.41, -175.0,   0.51009, 3,    7253.97,   78.2,    1.0076, 0, 0, 0, 0
"M1009805", 12.47, 1,    7869.22,  -45.2,     1.093, 2,    3793.96, -176.2,   0.52697, 3,    6762.56,   75.4,    0.9393, 0, 0, 0, 0
"L3122816", 12.47, 1,    7887.87,  -45.2,    1.0956, 2,    3813.95, -176.2,   0.52975, 3,    6772.75,   75.4,   0.94072, 0, 0, 0, 0
"L3160103", 12.47, 1,    7866.53,  -45.2,    1.0926, 2,    3808.73, -176.1,   0.52902, 3,    6755.76,   75.4,   0.93836, 0, 0, 0, 0
"M1069503", 12.47, 1,    7811.18,  -42.8,     1.085, 2,    3852.34, -175.9,   0.53508, 3,    7164.11,   76.5,   0.99508, 0, 0, 0, 0
"N1134469", 12.47, 1,    7784.74,  -45.4,    1.0813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1089200", 12.47, 1,    7848.41,  -42.0,    1.0901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3027670", 12.47, 2,    3666.86, -174.8,   0.50932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2691941", 12.47, 3,    6681.78,   75.2,   0.92808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1125960", 12.47, 1,    7335.55,  -38.2,    1.0189, 2,    3688.93, -174.4,   0.51238, 3,    7368.27,   79.0,    1.0234, 0, 0, 0, 0
"N1136367", 12.47, 1,    7792.13,  -43.2,    1.0823, 2,    3848.95, -175.9,   0.53461, 3,    7135.25,   76.3,   0.99107, 0, 0, 0, 0
"M1069515", 12.47, 1,    7786.66,  -43.3,    1.0815, 2,    3847.15, -175.9,   0.53436, 3,    7129.42,   76.2,   0.99026, 0, 0, 0, 0
"M1069131", 12.47, 1,    7281.55,  -42.1,    1.0114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"P827534", 12.47, 1,    7281.49,  -42.1,    1.0114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1069530", 12.47, 2,    3828.79, -176.1,   0.53181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1069184", 12.47, 1,     7381.3,  -41.6,    1.0252, 2,    4623.59, -173.8,    0.6422, 3,    7182.02,   82.1,   0.99756, 0, 0, 0, 0
"L3159645", 12.47, 1,    7990.67,  -44.5,    1.1099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1069632", 12.47, 2,    3802.53, -176.2,   0.52816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"P829957", 12.47, 3,    7508.94,   83.9,     1.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3160863", 12.47, 3,    7497.98,   83.9,    1.0415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"P829963", 12.47, 2,    3882.87, -172.6,   0.53932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1010014", 12.47, 1,     7778.4,  -45.4,    1.0804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1137998", 12.47, 3,    6796.17,   75.5,   0.94397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3048199", 12.47, 2,    3702.52, -176.5,   0.51427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3067478", 12.47, 1,    7278.87,  -39.2,     1.011, 2,     3680.1, -174.7,   0.51116, 3,    7310.44,   78.6,    1.0154, 0, 0, 0, 0
"M1125994", 12.47, 1,    7270.17,  -39.3,    1.0098, 2,    3678.93, -174.8,   0.51099, 3,    7301.69,   78.5,    1.0142, 0, 0, 0, 0
"M1047480", 12.47, 1,    7965.69,  -44.6,    1.1064, 2,    3790.87, -175.7,   0.52654, 3,    6742.49,   75.2,   0.93651, 0, 0, 0, 0
"M1069483", 12.47, 1,    7965.63,  -44.6,    1.1064, 2,    3786.72, -175.7,   0.52597, 3,    6736.64,   75.2,    0.9357, 0, 0, 0, 0
"L2841615", 12.47, 1,    7924.77,  -45.0,    1.1007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2673305", 12.47, 2,    4655.53, -173.6,   0.64664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1047721", 12.47, 1,    7776.43,  -43.3,    1.0801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1026366", 12.47, 1,    7151.97,  -42.2,   0.99339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3104131", 12.47, 1,    7149.89,  -42.2,    0.9931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2973167", 12.47, 1,    7839.71,  -44.8,    1.0889, 2,    3833.21, -175.5,   0.53242, 3,    6707.09,   75.7,    0.9316, 0, 0, 0, 0
"M1027055", 12.47, 1,    7816.51,  -45.3,    1.0857, 2,    3799.34, -176.0,   0.52772, 3,    6703.13,   75.3,   0.93105, 0, 0, 0, 0
"N1134475", 12.47, 1,    7824.22,  -42.6,    1.0868, 2,     3857.7, -175.8,   0.53582, 3,    7181.17,   76.7,   0.99745, 0, 0, 0, 0
"L3067447", 12.47, 1,    7239.88,  -39.8,    1.0056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1108350", 12.47, 3,    7184.72,   80.2,   0.99794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3139598", 12.47, 2,    4499.01, -174.7,    0.6249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1140829", 12.47, 3,    6695.76,   75.7,   0.93002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3085397", 12.47, 2,    3717.25, -176.4,   0.51632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1139540", 12.47, 1,    7355.93,  -41.7,    1.0217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2748140", 12.47, 1,    7846.41,  -45.2,    1.0898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3141412", 12.47, 1,     7846.3,  -45.2,    1.0898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1069619", 12.47, 2,     3808.8, -176.1,   0.52903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1047769", 12.47, 2,     3731.3, -176.4,   0.51827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3197632", 12.47, 2,    3731.17, -176.4,   0.51825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2785524", 12.47, 3,    7165.29,   82.1,   0.99524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"P827495", 12.47, 2,    4485.76, -174.7,   0.62306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2991921", 12.47, 3,       7124,   81.4,   0.98951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2710510", 12.47, 3,    7171.24,   81.8,   0.99607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3197628", 12.47, 3,    7171.07,   81.8,   0.99604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1140831", 12.47, 3,    6684.79,   75.7,    0.9285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"N1136358", 12.47, 3,    7167.74,   76.5,   0.99558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3104119", 12.47, 1,    7965.53,  -44.6,    1.1064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2842329", 12.47, 3,    7373.58,   79.0,    1.0242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1125961", 12.47, 3,    7367.05,   79.0,    1.0233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2973791", 12.47, 1,     7255.5,  -39.6,    1.0078, 2,    3676.91, -174.8,   0.51071, 3,    7285.54,   78.4,    1.0119, 0, 0, 0, 0
"L3179650", 12.47, 1,    7250.96,  -39.6,    1.0071, 2,    3676.22, -174.8,   0.51062, 3,    7280.37,   78.4,    1.0112, 0, 0, 0, 0
"P860843", 12.47, 3,    7267.66,   80.4,    1.0095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1026961", 12.47, 1,    7849.84,  -45.2,    1.0903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2710516", 12.47, 1,    7849.14,  -45.2,    1.0902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3160864", 12.47, 2,    3803.95, -173.2,   0.52836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"M1047623", 12.47, 1,    7735.71,  -43.6,    1.0745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2748157", 12.47, 1,    7735.49,  -43.6,    1.0744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3048212", 12.47, 1,    7932.94,  -44.9,    1.1019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L3122824", 12.47, 1,    7151.88,  -42.2,   0.99338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"L2879089", 12.47, 3,    6683.23,   75.2,   0.92828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
